"inicio","fim","id_eqipamento","id_estado","id_operador"
2021-07-03 10:15:53,2021-07-03 10:17:16,72581154,72607411,72581090
2021-07-03 10:55:04,2021-07-03 10:56:10,72581154,72607606,72581090
2021-07-03 16:04:40,2021-07-03 16:05:59,72581146,72607411,72581090
2021-07-03 10:05:00,2021-07-03 10:34:00,72581152,75899013,72581082
2021-07-03 11:21:57,2021-07-03 14:38:07,72581114,72607275,72581097
2021-07-03 10:34:00,2021-07-03 10:34:54,72581152,75899013,72581082
2021-07-03 10:34:54,2021-07-03 10:36:04,72581152,72607411,72581082
2021-07-03 10:05:00,2021-07-03 10:47:27,72581114,75899013,72581097
2021-07-03 14:38:07,2021-07-03 14:52:51,72581114,72607342,72581097
2021-07-03 10:47:27,2021-07-03 10:47:52,72581114,75899013,72581097
2021-07-03 10:47:52,2021-07-03 10:48:15,72581114,72607411,72581097
2021-07-03 16:06:03,2021-07-03 17:49:14,72581146,72607342,72581090
2021-07-03 10:17:16,2021-07-03 10:55:04,72581154,72606938,72581090
2021-07-03 10:56:10,2021-07-03 15:09:53,72581154,72606938,72581090
2021-07-03 11:17:55,2021-07-03 11:18:44,72581116,72607411,72581091
2021-07-03 16:05:59,2021-07-03 16:06:03,72581146,72606938,72581090
2021-07-03 11:18:44,2021-07-03 11:20:04,72581116,72607411,72581091
2021-07-03 10:36:04,2021-07-03 15:32:43,72581152,72606938,72581082
2021-07-03 10:48:15,2021-07-03 11:21:57,72581114,72606938,72581097
2021-07-03 11:20:04,2021-07-03 11:30:16,72581116,72607275,72581091
2021-07-03 10:05:00,2021-07-03 12:12:59,72581148,72871243,72791017
2021-07-03 11:30:16,2021-07-03 15:38:25,72581116,72606938,72581091
2021-07-03 12:12:59,2021-07-03 12:56:12,72581148,72606938,72791017
2021-07-03 12:56:12,2021-07-03 12:57:26,72581148,72871243,72791017
2021-07-03 15:09:53,2021-07-03 15:54:19,72581154,72871152,72581090
2021-07-03 15:38:25,2021-07-03 16:31:02,72581116,72871152,72581091
2021-07-03 15:54:19,2021-07-03 15:56:41,72581154,72606938,72581090
2021-07-03 17:49:14,2021-07-03 17:59:38,72581146,72607608,72581090
2021-07-03 17:59:38,2021-07-03 18:02:56,72581146,72607342,72581090
2021-07-03 18:04:45,2021-07-03 18:10:02,72581154,72607342,72581090
2021-07-03 14:52:51,2021-07-03 18:10:07,72581114,72607275,72581097
2021-07-03 18:10:07,2021-07-03 18:10:27,72581114,72636748,72581097
2021-07-03 10:55:00,2021-07-03 11:17:55,72581116,75899013,72581091
2021-07-03 15:32:43,2021-07-03 16:21:49,72581152,72871152,72581082
2021-07-03 16:21:49,2021-07-03 17:59:48,72581152,72606938,72581082
2021-07-03 16:31:02,2021-07-03 18:25:00,72581116,72606938,72581091
2021-07-03 18:25:00,2021-07-03 18:37:31,72581152,72871243,72581094
2021-07-03 18:25:00,2021-07-03 18:34:24,72581116,72871243,72791101
2021-07-03 18:34:24,2021-07-03 18:46:02,72581116,72606938,72791101
2021-07-03 18:46:02,2021-07-03 18:47:06,72581116,72607411,72791101
2021-07-03 18:37:31,2021-07-03 23:24:20,72581152,72607342,72581094
2021-07-03 18:47:06,2021-07-03 23:26:25,72581116,72606938,72791101
2021-07-03 23:26:25,2021-07-03 23:26:44,72581116,72871243,72791101
2021-07-03 23:24:20,2021-07-04 00:30:27,72581152,72871152,72581094
2021-07-04 00:30:27,2021-07-04 00:36:52,72581152,72606938,72581094
2021-07-04 00:36:52,2021-07-04 01:43:44,72581152,72607342,72581094
2021-07-04 01:43:44,2021-07-04 01:44:20,72581152,72871243,72581094
2021-07-05 10:05:00,2021-07-05 10:08:57,79204442,75899013,72581095
2021-07-05 10:08:57,2021-07-05 10:11:13,79204442,72607411,72581095
2021-07-05 10:05:00,2021-07-05 10:36:25,72581144,75899013,72581091
2021-07-05 10:05:00,2021-07-05 10:31:13,72581114,75899013,72581104
2021-07-05 10:31:13,2021-07-05 10:32:00,72581114,72607411,72581104
2021-07-05 10:05:00,2021-07-05 10:33:32,72581154,75899013,72581097
2021-07-05 10:33:32,2021-07-05 10:34:00,72581154,75899013,72581097
2021-07-05 10:34:00,2021-07-05 10:34:29,72581154,72607411,72581097
2021-07-05 10:05:00,2021-07-05 10:36:18,72581146,75899013,72581100
2021-07-05 10:36:18,2021-07-05 10:38:11,72581146,72606938,72581100
2021-07-05 10:34:29,2021-07-05 10:39:21,72581154,72606938,72581097
2021-07-05 10:38:11,2021-07-05 10:44:05,72581146,72607411,72581100
2021-07-05 10:36:25,2021-07-05 10:38:39,72581144,72607411,72581091
2021-07-05 10:05:00,2021-07-05 10:38:16,72581116,75899013,72581103
2021-06-25 18:25:00,2021-06-26 02:32:00,72581385,72871243,73699907
2021-07-05 10:38:16,2021-07-05 10:39:45,72581116,72607411,72581103
2021-07-05 10:44:05,2021-07-05 10:46:23,72581146,72606938,72581100
2021-07-05 10:39:45,2021-07-05 12:37:52,72581116,72606938,72581103
2021-07-05 10:38:39,2021-07-05 10:47:35,72581144,72606938,72581091
2021-06-28 13:03:11,2021-06-28 18:25:00,72581144,72871243,73699840
2021-06-29 02:32:00,2021-06-29 10:05:00,72581144,72871243,73699840
2021-06-29 02:32:00,2021-06-29 10:05:00,72581152,72871243,73699840
2021-06-27 02:32:00,2021-06-27 10:05:00,72581385,72871243,73699907
2021-07-05 10:05:00,2021-07-05 10:40:12,72581148,75899013,72581080
2021-07-05 10:39:21,2021-07-05 10:47:07,72581154,72607610,72581097
2021-07-05 10:47:35,2021-07-05 10:50:31,72581144,72607316,72581091
2021-07-05 10:40:12,2021-07-05 11:41:49,72581148,72606938,72581080
2021-07-05 10:50:31,2021-07-05 10:56:05,72581144,72607275,72581091
2021-07-05 10:46:23,2021-07-05 10:57:35,72581146,72607610,72581100
2021-06-26 02:32:00,2021-06-26 10:05:00,72581385,72871243,73699907
2021-06-24 18:25:00,2021-06-25 02:32:00,72581385,72871243,73699907
2021-06-25 10:05:00,2021-06-25 18:25:00,72581385,72871243,73699907
2021-07-05 11:31:39,2021-07-05 11:33:17,72581144,72607316,72581091
2021-06-07 15:25:40,2021-06-23 18:25:00,72581385,72871243,73699907
2021-06-24 02:32:00,2021-06-24 10:05:00,72581385,72871243,73699907
2021-06-24 10:05:00,2021-06-24 18:25:00,72581385,72871243,73699907
2021-07-05 11:08:14,2021-07-05 11:18:21,72581144,72607316,72581091
2021-07-05 11:04:05,2021-07-05 12:03:42,72581114,72606938,72581104
2021-07-05 11:33:17,2021-07-05 12:44:49,72581144,72606938,72581091
2021-07-05 11:14:38,2021-07-05 12:48:09,79204442,72606938,72581095
2021-07-05 10:47:07,2021-07-05 13:11:03,72581154,72606938,72581097
2021-07-05 10:53:19,2021-07-05 11:14:15,72581152,72607610,72581082
2021-07-05 10:32:00,2021-07-05 10:53:56,72581114,72606938,72581104
2021-07-05 10:53:56,2021-07-05 11:04:05,72581114,72794950,72581104
2021-07-05 10:11:13,2021-07-05 11:04:59,79204442,72606938,72581095
2021-06-27 18:25:00,2021-06-28 02:32:00,72581385,72871243,73699907
2021-06-28 02:32:00,2021-06-28 10:05:00,72581385,72871243,73699907
2021-06-26 18:25:00,2021-06-27 02:32:00,72581385,72871243,73699907
2021-07-05 10:57:35,2021-07-05 11:01:20,72581146,72606938,72581100
2021-07-05 10:56:05,2021-07-05 11:07:12,72581144,72607610,72581091
2021-06-26 10:05:00,2021-06-26 18:25:00,72581385,72871243,73699907
2021-07-05 11:07:12,2021-07-05 11:08:14,72581144,72607275,72581091
2021-06-25 02:32:00,2021-06-25 10:05:00,72581385,72871243,73699907
2021-06-23 18:25:00,2021-06-24 02:32:00,72581385,72871243,73699907
2021-07-05 11:04:59,2021-07-05 11:14:38,79204442,72607342,72581095
2021-07-05 11:01:20,2021-07-05 11:20:55,72581146,72794950,72581100
2021-07-05 11:18:21,2021-07-05 11:22:09,72581144,72606938,72581091
2021-07-05 11:22:09,2021-07-05 11:30:29,72581144,72794950,72581091
2021-07-05 11:30:29,2021-07-05 11:31:39,72581144,72607275,72581091
2021-07-05 11:20:55,2021-07-05 11:36:34,72581146,72607657,72581100
2021-07-05 10:05:00,2021-07-05 10:36:40,72581152,75899013,72581082
2021-07-05 11:41:49,2021-07-05 12:02:01,72581148,72607342,72581080
2021-07-05 12:02:01,2021-07-05 12:46:47,72581148,72606938,72581080
2021-07-05 10:05:00,2021-07-05 13:21:34,72581134,72871243,72581097
2021-07-05 12:44:49,2021-07-05 12:49:07,72581144,72607316,72581091
2021-07-05 12:49:07,2021-07-05 12:54:18,72581144,72606938,72581091
2021-07-05 12:54:18,2021-07-05 12:55:34,72581144,72607316,72581091
2021-07-05 13:08:44,2021-07-05 13:25:25,72581144,72606938,72581091
2021-07-05 12:55:34,2021-07-05 13:00:31,72581144,72607342,72581091
2021-07-05 12:48:09,2021-07-05 13:04:21,79204442,72607342,72581095
2021-07-05 12:46:47,2021-07-05 13:36:02,72581148,72606938,72581080
2021-07-05 12:37:52,2021-07-05 13:04:47,72581116,72607608,72581103
2021-07-05 13:00:31,2021-07-05 13:04:23,72581144,72606938,72581091
2021-07-05 13:04:23,2021-07-05 13:08:44,72581144,72607316,72581091
2021-07-05 13:36:02,2021-07-05 13:36:28,72581148,72607411,72581080
2021-07-05 13:11:07,2021-07-05 13:13:20,72581154,72606938,72581090
2021-07-05 13:18:09,2021-07-05 13:38:51,72581154,72606938,72581090
2021-07-05 13:13:20,2021-07-05 13:18:09,72581154,72607342,72581090
2021-07-05 13:04:21,2021-07-05 13:19:07,79204442,72606938,72581095
2021-07-05 13:19:07,2021-07-05 13:19:40,79204442,73031781,72581095
2021-07-05 13:21:34,2021-07-05 14:15:38,72581134,72606938,72581097
2021-07-05 12:03:42,2021-07-05 15:26:47,72581114,72607275,72581104
2021-07-05 13:04:47,2021-07-05 15:37:04,72581116,72606938,72581103
2021-07-05 13:25:25,2021-07-05 13:36:16,72581144,72607316,72581091
2021-07-05 14:28:57,2021-07-05 14:49:40,72581144,72606938,72581091
2021-07-05 13:38:51,2021-07-05 13:40:45,72581154,72607342,72581090
2021-07-05 13:36:16,2021-07-05 13:59:10,72581144,72606938,72581091
2021-07-05 13:59:10,2021-07-05 14:01:26,72581144,72607316,72581091
2021-07-05 14:34:36,2021-07-05 14:58:17,72581152,72607275,72581082
2021-07-05 14:01:26,2021-07-05 14:12:46,72581144,72606938,72581091
2021-07-05 14:12:46,2021-07-05 14:14:26,72581144,72607316,72581091
2021-07-05 14:38:10,2021-07-05 15:07:42,72581154,72606938,72581090
2021-07-05 14:14:26,2021-07-05 14:17:40,72581144,72606938,72581091
2021-07-05 14:17:40,2021-07-05 14:17:44,72581144,72607316,72581091
2021-07-05 14:58:39,2021-07-05 15:32:25,72581128,72606938,72581095
2021-07-05 13:40:45,2021-07-05 14:20:05,72581154,72606938,72581090
2021-07-05 14:17:44,2021-07-05 14:24:39,72581144,72606938,72581091
2021-07-05 13:36:28,2021-07-05 15:38:45,72581148,72606938,72581080
2021-07-05 14:24:39,2021-07-05 14:28:57,72581144,72607316,72581091
2021-07-05 11:14:15,2021-07-05 14:34:36,72581152,72606938,72581082
2021-07-05 14:20:05,2021-07-05 14:35:13,72581154,72607342,72581090
2021-07-05 14:43:35,2021-07-05 16:41:12,72581134,72794948,72581097
2021-07-05 14:00:58,2021-07-05 14:37:49,79204442,72606938,72581095
2021-07-05 14:35:13,2021-07-05 14:38:10,72581154,72607608,72581090
2021-07-05 14:15:38,2021-07-05 14:43:35,72581134,72607342,72581097
2021-07-05 15:32:25,2021-07-05 15:56:15,72581128,72607342,72581095
2021-07-05 10:05:00,2021-07-05 14:55:52,72581128,72871243,72581095
2021-07-05 14:55:52,2021-07-05 14:58:39,72581128,72607411,72581095
2021-07-05 16:12:39,2021-07-05 16:13:53,72581152,72606938,72581082
2021-07-05 15:07:42,2021-07-05 15:13:39,72581154,72607608,72581090
2021-07-05 15:56:15,2021-07-05 16:03:29,72581128,72606938,72581095
2021-07-05 14:49:40,2021-07-05 15:22:01,72581144,72871152,72581091
2021-07-05 15:22:01,2021-07-05 15:24:56,72581144,72606938,72581091
2021-07-05 15:13:39,2021-07-05 15:25:06,72581154,72606938,72581090
2021-07-05 15:54:33,2021-07-05 16:04:06,72581144,72606938,72581091
2021-07-05 15:25:06,2021-07-05 15:27:16,72581154,72871152,72581090
2021-07-05 14:58:17,2021-07-05 15:28:40,72581152,72606938,72581082
2021-07-05 16:04:06,2021-07-05 16:04:22,72581144,72794948,72581091
2021-07-05 15:24:56,2021-07-05 15:32:37,72581144,72607316,72581091
2021-07-05 15:32:37,2021-07-05 15:34:05,72581144,72606938,72581091
2021-07-05 11:36:34,2021-07-05 16:05:09,72581146,72606938,72581100
2021-07-05 15:34:05,2021-07-05 15:38:12,72581144,72607608,72581091
2021-07-05 15:38:12,2021-07-05 15:46:35,72581144,72606938,72581091
2021-07-05 15:37:04,2021-07-05 16:14:21,72581116,72871152,72581103
2021-07-05 15:46:35,2021-07-05 15:54:33,72581144,72607316,72581091
2021-07-05 16:14:49,2021-07-05 16:20:31,72581128,72607316,72581091
2021-07-05 16:11:00,2021-07-05 16:14:49,72581128,72606938,72581091
2021-07-05 16:07:54,2021-07-05 16:09:31,72581128,72607411,72581091
2021-07-05 16:09:31,2021-07-05 16:11:00,72581128,72607411,72581091
2021-07-05 15:28:40,2021-07-05 16:12:39,72581152,72871152,72581082
2021-07-05 16:16:34,2021-07-05 16:44:03,72581114,72606938,72581104
2021-07-05 16:06:18,2021-07-05 16:15:05,72581144,72606938,72581095
2021-07-05 15:27:21,2021-07-05 16:35:11,72581154,72606938,72581097
2021-07-05 15:26:47,2021-07-05 16:16:34,72581114,72871152,72581104
2021-07-05 15:38:45,2021-07-05 16:20:24,72581148,72871152,72581080
2021-07-05 16:20:31,2021-07-05 16:40:38,72581128,72606938,72581091
2021-07-05 16:37:03,2021-07-05 16:38:44,72581154,72606938,72581090
2021-07-05 16:40:38,2021-07-05 16:48:42,72581128,72607316,72581091
2021-07-05 16:05:09,2021-07-05 16:47:47,72581146,72871152,72581100
2021-07-05 16:44:03,2021-07-05 16:52:57,72581114,72607316,72581104
2021-07-05 16:15:05,2021-07-05 16:52:47,72581144,72871152,72581095
2021-07-05 16:48:42,2021-07-05 16:55:40,72581128,72606938,72581091
2021-07-05 16:55:40,2021-07-05 17:00:24,72581128,72607316,72581091
2021-07-05 16:38:44,2021-07-05 17:02:07,72581154,72607342,72581090
2021-07-05 17:00:24,2021-07-05 17:06:03,72581128,72606938,72581091
2021-07-05 16:52:57,2021-07-05 17:59:58,72581114,72607275,72581104
2021-07-05 16:41:12,2021-07-05 18:03:09,72581134,72606938,72581097
2021-07-05 16:20:24,2021-07-05 18:10:09,72581148,72606938,72581080
2021-07-05 16:47:47,2021-07-05 18:22:15,72581146,72606938,72581100
2021-07-05 17:02:07,2021-07-05 18:25:00,72581154,72606938,72581090
2021-07-05 18:25:00,2021-07-05 19:18:44,72581156,75899013,73699840
2021-07-05 17:06:03,2021-07-05 17:25:48,72581128,72607316,72581091
2021-07-05 17:25:48,2021-07-05 17:49:04,72581128,72606938,72581091
2021-07-05 17:49:04,2021-07-05 17:56:44,72581128,72607316,72581091
2021-07-05 17:56:44,2021-07-05 18:00:46,72581128,72606938,72581091
2021-07-05 16:14:21,2021-07-05 18:02:21,72581116,72606938,72581103
2021-07-05 18:03:09,2021-07-05 18:03:24,72581134,72636748,72581097
2021-07-05 18:20:49,2021-07-05 18:25:00,72581148,72606938,72581095
2021-07-05 18:00:46,2021-07-05 18:05:24,72581128,72607316,72581091
2021-07-05 16:52:47,2021-07-05 18:05:37,72581144,72606938,72581095
2021-07-05 16:13:53,2021-07-05 18:06:40,72581152,72606938,72581082
2021-07-05 18:05:24,2021-07-05 18:10:04,72581128,72606938,72581091
2021-07-05 18:10:04,2021-07-05 18:12:28,72581128,72607316,72581091
2021-07-05 18:25:00,2021-07-05 18:26:23,72581154,72606938,72581090
2021-07-05 18:12:28,2021-07-05 18:15:07,72581128,72607275,72581091
2021-07-05 18:15:07,2021-07-05 18:15:29,72581128,72636748,72581091
2021-07-05 18:13:39,2021-07-05 18:24:17,72581116,72606938,72581089
2021-07-05 19:32:22,2021-07-05 20:37:18,72581152,72606938,72581101
2021-07-05 18:25:00,2021-07-05 19:31:26,72581152,72871243,72581101
2021-07-05 18:24:17,2021-07-05 18:25:00,72581116,72871243,72581089
2021-07-05 18:25:00,2021-07-05 18:29:21,72581116,72871243,72581089
2021-07-05 18:29:21,2021-07-05 19:17:12,72581116,72606938,72581089
2021-07-05 19:31:26,2021-07-05 19:32:22,72581152,72607411,72581101
2021-07-05 19:17:12,2021-07-05 19:17:32,72581116,72871243,72581089
2021-07-05 18:25:00,2021-07-05 19:58:20,72581148,72606938,72581095
2021-07-05 19:42:24,2021-07-05 20:18:22,72581146,72607342,72581094
2021-07-05 19:18:44,2021-07-06 02:32:00,72581156,72871243,73699840
2021-07-06 02:10:54,2021-07-06 02:11:20,72581154,72636748,72581094
2021-07-05 18:25:00,2021-07-05 19:31:53,72581146,72871243,72581094
2021-07-05 23:04:15,2021-07-05 23:48:02,72581146,72871152,72581094
2021-07-05 19:31:53,2021-07-05 19:42:24,72581146,72606938,72581094
2021-07-05 20:37:18,2021-07-05 20:37:42,72581152,73031664,72581101
2021-07-05 20:30:23,2021-07-05 20:44:46,72581154,72606938,72791102
2021-07-05 22:12:46,2021-07-06 00:00:09,72581154,72606938,72791102
2021-07-05 20:44:46,2021-07-05 20:45:19,72581154,72636748,72791102
2021-07-05 20:49:22,2021-07-05 20:49:58,72581154,72607411,72581101
2021-07-06 00:00:09,2021-07-06 00:40:55,72581154,72871152,72791102
2021-07-05 20:18:22,2021-07-05 21:13:52,72581146,72606938,72581094
2021-07-05 21:13:52,2021-07-05 21:16:59,72581146,72607608,72581094
2021-07-06 00:59:38,2021-07-06 02:15:07,72581146,72871243,72581094
2021-07-05 20:49:58,2021-07-05 22:11:57,72581154,72606938,72581101
2021-07-05 23:48:02,2021-07-06 00:59:32,72581146,72606938,72581094
2021-07-05 21:16:59,2021-07-05 22:16:33,72581146,72606938,72581094
2021-07-05 22:16:33,2021-07-05 22:48:26,72581146,72607342,72581094
2021-07-05 10:36:40,2021-07-05 10:46:04,72581152,72607411,72581082
2021-07-05 10:46:04,2021-07-05 10:53:19,72581152,72607411,72581082
2021-07-06 00:59:32,2021-07-06 00:59:38,72581146,72794948,72581094
2021-07-05 22:48:26,2021-07-05 23:04:15,72581146,72606938,72581094
2021-07-06 00:40:55,2021-07-06 01:03:13,72581154,72606938,72791102
2021-07-06 02:15:07,2021-07-06 02:20:18,72581146,72606938,72581094
2021-07-06 01:03:13,2021-07-06 01:03:37,72581154,72636748,72791102
2021-07-06 01:03:43,2021-07-06 02:10:54,72581154,72607342,72581094
2021-07-06 02:20:18,2021-07-06 02:21:03,72581146,72636748,72581094
2021-07-06 02:32:00,2021-07-06 02:32:03,72581146,72871243,72581086
2021-07-06 02:32:03,2021-07-06 03:11:35,72581146,72606938,72581086
2021-07-06 03:11:35,2021-07-06 03:32:42,72581146,72607342,72581086
2021-07-06 03:32:42,2021-07-06 04:14:27,72581146,72606938,72581086
2021-07-06 04:14:27,2021-07-06 04:33:03,72581146,72607342,72581086
2021-07-06 04:33:03,2021-07-06 05:36:33,72581146,72606938,72581086
2021-07-06 05:36:33,2021-07-06 06:03:09,72581146,72871152,72581086
2021-07-06 06:03:09,2021-07-06 06:59:28,72581146,72606938,72581086
2021-07-06 06:59:28,2021-07-06 07:39:30,72581146,72607342,72581086
2021-07-06 07:39:30,2021-07-06 09:50:24,72581146,72606938,72581086
2021-07-06 09:50:24,2021-07-06 09:50:29,72581146,72636748,72581086
2021-07-06 09:50:29,2021-07-06 09:50:59,72581146,72871243,72581086
2021-07-06 10:04:04,2021-07-06 10:05:00,72581148,72606938,72581080
2021-07-06 10:05:00,2021-07-06 10:08:07,72581128,75899013,72581091
2021-07-06 10:08:07,2021-07-06 10:15:08,72581128,72607411,72581091
2021-07-06 10:05:00,2021-07-06 10:15:58,72581154,75899013,72581090
2021-07-06 10:15:58,2021-07-06 10:17:36,72581154,72607411,72581090
2021-07-06 10:17:36,2021-07-06 10:24:18,72581154,72606938,72581090
2021-07-06 10:24:18,2021-07-06 10:30:26,72581154,73031664,72581090
2021-07-06 10:05:00,2021-07-06 10:38:23,72581146,75899013,72581100
2021-07-06 10:15:08,2021-07-06 10:41:40,72581128,72606938,72581091
2021-07-06 10:38:23,2021-07-06 10:43:23,72581146,72607411,72581100
2021-07-06 10:41:40,2021-07-06 10:45:05,72581128,72607316,72581091
2021-07-06 10:05:00,2021-07-06 10:46:15,72581148,75899013,72581090
2021-07-06 10:05:00,2021-07-06 10:52:53,72581116,75899013,72581103
2021-07-06 10:46:15,2021-07-06 10:47:28,72581148,72607411,72581090
2021-07-06 10:45:05,2021-07-06 10:48:57,72581128,72606938,72581091
2021-07-06 10:05:00,2021-07-06 10:50:24,72581114,75899013,72581104
2021-07-06 10:52:53,2021-07-06 10:54:00,72581116,72607411,72581103
2021-07-06 10:50:24,2021-07-06 10:51:09,72581114,72607411,72581104
2021-07-06 10:05:00,2021-07-06 10:51:37,72581134,75899013,72581097
2021-07-06 11:06:14,2021-07-06 11:07:07,72581156,72606938,73699840
2021-07-06 10:51:37,2021-07-06 10:51:59,72581134,75899013,72581097
2021-07-06 10:47:28,2021-07-06 10:54:41,72581148,72606938,72581090
2021-07-06 10:51:59,2021-07-06 10:52:26,72581134,72607411,72581097
2021-07-06 10:05:00,2021-07-06 11:02:31,72581144,75899013,72581095
2021-07-06 10:05:00,2021-07-06 11:00:42,79204469,72871243,72581080
2021-07-06 11:00:42,2021-07-06 11:02:25,79204469,72794948,72581080
2021-07-06 11:02:25,2021-07-06 11:02:50,79204469,72607411,72581080
2021-07-06 11:02:31,2021-07-06 11:04:17,72581144,72607411,72581095
2021-07-06 11:09:33,2021-07-06 11:11:37,72581156,72607411,72581082
2021-07-06 10:05:00,2021-07-06 11:06:14,72581156,72871243,73699840
2021-07-06 10:48:57,2021-07-06 11:11:21,72581128,72607342,72581091
2021-07-06 11:07:16,2021-07-06 11:09:33,72581156,72606938,72581082
2021-07-06 11:04:17,2021-07-06 11:14:07,72581144,72606938,72581095
2021-07-06 10:51:09,2021-07-06 11:18:57,72581114,72606938,72581104
2021-07-06 11:11:21,2021-07-06 11:19:48,72581128,72607316,72581091
2021-07-06 11:18:57,2021-07-06 11:19:03,72581114,72607275,72581104
2021-07-06 11:02:50,2021-07-06 11:24:52,79204469,72607610,72581080
2021-07-06 11:14:07,2021-07-06 11:25:46,72581144,72607342,72581095
2021-07-06 11:11:37,2021-07-06 11:35:03,72581156,72607610,72581082
2021-07-06 11:19:48,2021-07-06 11:43:02,72581128,72607342,72581091
2021-07-06 11:19:03,2021-07-06 11:45:29,72581114,72607342,72581104
2021-07-06 10:54:00,2021-07-06 12:41:49,72581116,72606938,72581103
2021-07-06 10:52:26,2021-07-06 12:51:13,72581134,72606938,72581097
2021-07-06 11:35:03,2021-07-06 14:40:21,72581156,72606938,72581082
2021-07-06 10:43:23,2021-07-06 15:00:16,72581146,72606938,72581100
2021-07-06 11:24:52,2021-07-06 11:25:08,79204469,72606938,72581080
2021-07-06 11:25:08,2021-07-06 11:25:13,79204469,72606938,72581080
2021-07-06 11:25:13,2021-07-06 11:26:05,79204469,72606938,72581080
2021-07-06 11:26:05,2021-07-06 11:32:35,79204469,72606938,72581080
2021-07-06 11:32:35,2021-07-06 11:32:59,79204469,72607411,72581080
2021-07-06 11:43:02,2021-07-06 11:51:00,72581128,72607316,72581091
2021-07-06 11:51:00,2021-07-06 12:01:08,72581128,72606938,72581091
2021-07-06 12:01:57,2021-07-06 12:02:06,72581114,72607275,72581104
2021-07-06 12:01:08,2021-07-06 12:02:47,72581128,72607342,72581091
2021-07-06 12:02:47,2021-07-06 12:09:41,72581128,72606938,72581091
2021-07-06 12:02:06,2021-07-06 12:10:00,72581114,72607275,72581104
2021-07-06 12:16:39,2021-07-06 12:44:03,72581114,72607275,72581104
2021-07-06 11:25:46,2021-07-06 13:18:30,72581144,72606938,72581095
2021-07-06 11:32:59,2021-07-06 14:34:46,79204469,72606938,72581080
2021-07-06 11:45:29,2021-07-06 12:01:57,72581114,72606938,72581104
2021-07-06 13:30:02,2021-07-06 13:35:26,72581128,72607316,72581091
2021-07-06 12:09:41,2021-07-06 12:15:34,72581128,72607342,72581091
2021-07-06 12:10:00,2021-07-06 12:16:39,72581114,72607342,72581104
2021-07-06 12:15:34,2021-07-06 12:23:26,72581128,72606938,72581091
2021-07-06 14:16:05,2021-07-06 14:17:48,72581152,72607411,72581095
2021-07-06 12:23:26,2021-07-06 12:30:32,72581128,72607316,72581091
2021-07-06 13:31:16,2021-07-06 13:50:54,72581114,72607275,72581104
2021-07-06 12:30:32,2021-07-06 12:36:50,72581128,72606938,72581091
2021-07-06 12:36:50,2021-07-06 12:38:31,72581128,72607316,72581091
2021-07-06 12:38:31,2021-07-06 12:40:59,72581128,72606938,72581091
2021-07-06 13:23:45,2021-07-06 13:56:47,72581144,72606938,72581095
2021-07-06 12:40:59,2021-07-06 12:43:20,72581128,72607316,72581091
2021-07-06 12:51:13,2021-07-06 12:56:06,72581134,72607608,72581097
2021-07-06 14:05:58,2021-07-06 14:36:36,72581154,72606938,72581090
2021-07-06 12:43:20,2021-07-06 12:56:08,72581128,72606938,72581091
2021-07-06 13:05:37,2021-07-06 13:58:47,72581116,72606938,72581103
2021-07-06 12:41:49,2021-07-06 13:05:34,72581116,72607608,72581103
2021-07-06 13:05:34,2021-07-06 13:05:37,72581116,72606938,72581103
2021-07-06 13:50:54,2021-07-06 14:18:23,72581114,72607342,72581104
2021-07-06 12:56:08,2021-07-06 13:11:57,72581128,72607316,72581091
2021-07-06 13:18:30,2021-07-06 13:23:45,72581144,72607342,72581095
2021-07-06 13:11:57,2021-07-06 13:30:02,72581128,72606938,72581091
2021-07-06 12:44:03,2021-07-06 13:31:16,72581114,72607342,72581104
2021-07-06 13:35:26,2021-07-06 14:13:27,72581128,72606938,72581091
2021-07-06 14:16:35,2021-07-06 14:28:37,72581128,72607342,72581091
2021-07-06 14:13:27,2021-07-06 14:15:40,72581128,72607316,72581091
2021-07-06 14:15:04,2021-07-06 14:16:05,72581152,72606938,72581095
2021-07-06 14:15:40,2021-07-06 14:16:35,72581128,72606938,72581091
2021-07-06 10:05:00,2021-07-06 14:34:03,72581142,72871243,73699934
2021-07-06 14:28:37,2021-07-06 14:37:43,72581128,72607316,72581091
2021-07-06 12:56:06,2021-07-06 14:35:47,72581134,72606938,72581097
2021-07-06 14:34:03,2021-07-06 14:36:29,72581142,72871243,73699934
2021-07-06 14:18:23,2021-07-06 14:52:01,72581114,72607275,72581104
2021-07-06 14:36:36,2021-07-06 14:38:53,72581154,72607608,72581090
2021-07-06 13:58:47,2021-07-06 14:39:09,72581116,72607275,72581103
2021-07-06 14:53:15,2021-07-06 14:54:43,72581128,72607316,72581091
2021-07-06 14:37:43,2021-07-06 14:53:15,72581128,72606938,72581091
2021-07-06 14:54:43,2021-07-06 15:00:25,72581128,72606938,72581091
2021-07-06 15:00:25,2021-07-06 15:02:35,72581128,72607316,72581091
2021-07-06 14:17:48,2021-07-06 15:03:58,72581152,72606938,72581095
2021-07-06 14:39:09,2021-07-06 15:08:13,72581116,55705352,72581103
2021-07-06 14:52:01,2021-07-06 15:06:45,72581114,72607342,72581104
2021-07-06 15:02:35,2021-07-06 15:11:49,72581128,72606938,72581091
2021-07-06 15:13:29,2021-07-06 15:17:12,72581114,72607316,72581104
2021-07-06 14:40:21,2021-07-06 15:25:52,72581156,72871152,72581082
